qid,sample_origin,image_id,city,lon,lat,year_month_x,image_filename_original,source_image_path,streetclip_cluster_k25,distance_to_cluster_center_x,distance_layer,cluster_name_cn,questionnaire_image_filename,questionnaire_image_path,original_08B_image_id,replacement_detected,reported_replaced_by_user,reported_vs_detected,final_checked_image_filename,final_checked_image_path,sha256,year_month_y,image_filename,image_path,streetclip_source_path,distance_to_cluster_center_y,resolved_source_image_path,source_sha256,08D_flat_filename,08D_flat_path,final_image_filename,final_image_path,final_freeze_status,final_freeze_source_08D_run
Q271,existing_300,CQ_671927,chongqing,106.508117,29.612095,201907,cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_671927_106.508117_29.612095.jpg,20,0.3022711277008057,middle,林荫混合街道/绿化商业道路,Q271__cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q271__cq_671927_106.508117_29.612095.jpg,CQ_671927,False,False,not_applicable_existing_300,Q271__Q271_cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q271__Q271_cq_671927_106.508117_29.612095.jpg,,201907,cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_671927_106.508117_29.612095.jpg,0.3022711277008057,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q271__Q271_cq_671927_106.508117_29.612095.jpg,48606204bc3f825cb1d67cc4a2ab3ecc480a786aeae0616744537b631b05a4c8,Q271__cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q271__cq_671927_106.508117_29.612095.jpg,Q271__cq_671927_106.508117_29.612095.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q271__cq_671927_106.508117_29.612095.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q272,existing_300,CQ_673016,chongqing,106.512243,29.51002,201907,cq_673016_106.512243_29.510020.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_673016_106.512243_29.510020.jpg,20,0.3104296624660492,middle,林荫混合街道/绿化商业道路,Q272__cq_673016_106.512243_29.51002.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q272__cq_673016_106.512243_29.51002.jpg,CQ_673016,False,False,not_applicable_existing_300,Q272__Q272_cq_673016_106.512243_29.510020.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q272__Q272_cq_673016_106.512243_29.510020.jpg,,201907,cq_673016_106.512243_29.510020.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_673016_106.512243_29.510020.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_673016_106.512243_29.510020.jpg,0.3104296624660492,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q272__Q272_cq_673016_106.512243_29.510020.jpg,a08ad3f34ed51b1572a6f1ae5213707f11c9c90ea31a1972766988fe1e1ba1b2,Q272__cq_673016_106.512243_29.51002.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q272__cq_673016_106.512243_29.51002.jpg,Q272__cq_673016_106.512243_29.51002.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q272__cq_673016_106.512243_29.51002.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q273,existing_300,CQ_705334,chongqing,106.547989,29.555709,201906,cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_705334_106.547989_29.555709.jpg,20,0.2952184677124023,middle,林荫混合街道/绿化商业道路,Q273__cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q273__cq_705334_106.547989_29.555709.jpg,CQ_705334,False,False,not_applicable_existing_300,Q273__Q273_cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q273__Q273_cq_705334_106.547989_29.555709.jpg,,201906,cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_705334_106.547989_29.555709.jpg,0.2952184677124023,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q273__Q273_cq_705334_106.547989_29.555709.jpg,47c83f1e3f17065cb6c8aae73c1d74b0b2d6aff9317a9bd099827e8063a4a13f,Q273__cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q273__cq_705334_106.547989_29.555709.jpg,Q273__cq_705334_106.547989_29.555709.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q273__cq_705334_106.547989_29.555709.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q274,existing_300,CQ_676632,chongqing,106.517693,29.609778,202210,cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_676632_106.517693_29.609778.jpg,21,0.230009138584137,center,开敞桥梁/滨水/城市快速路,Q274__cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q274__cq_676632_106.517693_29.609778.jpg,CQ_676632,False,False,not_applicable_existing_300,Q274__Q274_cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q274__Q274_cq_676632_106.517693_29.609778.jpg,,202210,cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_676632_106.517693_29.609778.jpg,0.230009138584137,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q274__Q274_cq_676632_106.517693_29.609778.jpg,e9f905b6a74377be3d1a12edb9b067acc35d3e1dc5d604474b3ebbee6c8c156c,Q274__cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q274__cq_676632_106.517693_29.609778.jpg,Q274__cq_676632_106.517693_29.609778.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q274__cq_676632_106.517693_29.609778.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q275,existing_300,CQ_590490,chongqing,106.448325,29.563993,201711,cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_590490_106.448325_29.563993.jpg,21,0.2316264808177948,center,开敞桥梁/滨水/城市快速路,Q275__cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q275__cq_590490_106.448325_29.563993.jpg,CQ_590490,False,False,not_applicable_existing_300,Q275__Q275_cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q275__Q275_cq_590490_106.448325_29.563993.jpg,,201711,cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_590490_106.448325_29.563993.jpg,0.2316264808177948,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q275__Q275_cq_590490_106.448325_29.563993.jpg,e049c0871673fe0016360603ea00a8dfd9c94a7582371ee76486127c4e45f5c8,Q275__cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q275__cq_590490_106.448325_29.563993.jpg,Q275__cq_590490_106.448325_29.563993.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q275__cq_590490_106.448325_29.563993.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q276,existing_300,CQ_2423415,chongqing,106.48858,29.519282,202005,cq_2423415_106.488580_29.519282.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423415_106.488580_29.519282.jpg,21,0.2151151448488235,center,开敞桥梁/滨水/城市快速路,Q276__cq_2423415_106.48858_29.519282.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q276__cq_2423415_106.48858_29.519282.jpg,CQ_2423415,False,False,not_applicable_existing_300,Q276__Q276_cq_2423415_106.488580_29.519282.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q276__Q276_cq_2423415_106.488580_29.519282.jpg,,202005,cq_2423415_106.488580_29.519282.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423415_106.488580_29.519282.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423415_106.488580_29.519282.jpg,0.2151151448488235,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q276__Q276_cq_2423415_106.488580_29.519282.jpg,7bba53a0193054e104a93c9134f746b32e9ab1858e09b662d7fde485bd1c4d49,Q276__cq_2423415_106.48858_29.519282.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q276__cq_2423415_106.48858_29.519282.jpg,Q276__cq_2423415_106.48858_29.519282.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q276__cq_2423415_106.48858_29.519282.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q277,existing_300,CQ_677376,chongqing,106.518011,29.53425,202210,cq_677376_106.518011_29.534250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677376_106.518011_29.534250.jpg,21,0.2683467268943787,middle,开敞桥梁/滨水/城市快速路,Q277__cq_677376_106.518011_29.53425.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q277__cq_677376_106.518011_29.53425.jpg,CQ_677376,False,False,not_applicable_existing_300,Q277__Q277_cq_677376_106.518011_29.534250.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q277__Q277_cq_677376_106.518011_29.534250.jpg,,202210,cq_677376_106.518011_29.534250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677376_106.518011_29.534250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677376_106.518011_29.534250.jpg,0.2683467268943787,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q277__Q277_cq_677376_106.518011_29.534250.jpg,73d639e2dbd94492c2cb15d00fb88d29d25ebe79696af0b3df1c30740028de44,Q277__cq_677376_106.518011_29.53425.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q277__cq_677376_106.518011_29.53425.jpg,Q277__cq_677376_106.518011_29.53425.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q277__cq_677376_106.518011_29.53425.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q278,existing_300,CQ_3421661,chongqing,106.572132,29.588066,202210,cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421661_106.572132_29.588066.jpg,21,0.2533359527587891,middle,开敞桥梁/滨水/城市快速路,Q278__cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q278__cq_3421661_106.572132_29.588066.jpg,CQ_3421661,False,False,not_applicable_existing_300,Q278__Q278_cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q278__Q278_cq_3421661_106.572132_29.588066.jpg,,202210,cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3421661_106.572132_29.588066.jpg,0.2533359527587891,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q278__Q278_cq_3421661_106.572132_29.588066.jpg,ffdffdad2dd8e9a22a6d973ef07b9853f70deb1d18e5b4081262e2272d1ebec5,Q278__cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q278__cq_3421661_106.572132_29.588066.jpg,Q278__cq_3421661_106.572132_29.588066.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q278__cq_3421661_106.572132_29.588066.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q279,existing_300,CQ_3379640,chongqing,106.542288,29.42657,202210,cq_3379640_106.542288_29.426570.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3379640_106.542288_29.426570.jpg,21,0.2829722166061401,edge,开敞桥梁/滨水/城市快速路,Q279__cq_3379640_106.542288_29.42657.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q279__cq_3379640_106.542288_29.42657.jpg,CQ_3379640,False,False,not_applicable_existing_300,Q279__Q279_cq_3379640_106.542288_29.426570.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q279__Q279_cq_3379640_106.542288_29.426570.jpg,,202210,cq_3379640_106.542288_29.426570.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3379640_106.542288_29.426570.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3379640_106.542288_29.426570.jpg,0.2829722166061401,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q279__Q279_cq_3379640_106.542288_29.426570.jpg,c82b1e2c563c6742847406c6210889d52389a0f1967300cf98141d682135575e,Q279__cq_3379640_106.542288_29.42657.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q279__cq_3379640_106.542288_29.42657.jpg,Q279__cq_3379640_106.542288_29.42657.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q279__cq_3379640_106.542288_29.42657.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q280,existing_300,CQ_3423261,chongqing,106.552507,29.521293,202210,cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3423261_106.552507_29.521293.jpg,22,0.1823780238628387,center,重庆高层主干路/山地城市道路,Q280__cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q280__cq_3423261_106.552507_29.521293.jpg,CQ_3423261,False,False,not_applicable_existing_300,Q280__Q280_cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q280__Q280_cq_3423261_106.552507_29.521293.jpg,,202210,cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3423261_106.552507_29.521293.jpg,0.1823780238628387,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q280__Q280_cq_3423261_106.552507_29.521293.jpg,f0d126fb904034e8c913fa2056c328b8ff394680b25c4316277e037820165489,Q280__cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q280__cq_3423261_106.552507_29.521293.jpg,Q280__cq_3423261_106.552507_29.521293.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q280__cq_3423261_106.552507_29.521293.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q281,existing_300,CQ_3153415,chongqing,106.467213,29.525643,202210,cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153415_106.467213_29.525643.jpg,22,0.2025717198848724,center,重庆高层主干路/山地城市道路,Q281__cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q281__cq_3153415_106.467213_29.525643.jpg,CQ_3153415,False,False,not_applicable_existing_300,Q281__Q281_cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q281__Q281_cq_3153415_106.467213_29.525643.jpg,,202210,cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3153415_106.467213_29.525643.jpg,0.2025717198848724,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q281__Q281_cq_3153415_106.467213_29.525643.jpg,81d5bed9972dff2b682eb295fb9f183cc5e0749be91d00777cf2478dc5461d3c,Q281__cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q281__cq_3153415_106.467213_29.525643.jpg,Q281__cq_3153415_106.467213_29.525643.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q281__cq_3153415_106.467213_29.525643.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
